plot_id,plt_cn,x,y,year,time,county_fips,county,fia_unit,fia_unit_name,forested,proportion_forested,nonsamp_prop,agb_live_mg_ha,agb_live_c_mg_ha,agb_dead_mg_ha,tcc_mean
1210,345933720489998,-1808852.6159312928,2926059.0453126743,2016,2016.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.111690878868103
1211,345933793489998,-1791382.0189922897,2969781.36367184,2016,2016.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.677468180656433
1212,345934057489998,-1768276.7886033957,2947155.9349554395,2016,2016.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.4816093444824219
1213,345934148489998,-1749770.6048087007,2998614.144068263,2016,2016.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.9829980731010437
1214,345934199489998,-1746515.8486232676,3003723.668226568,2016,2016.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,2.8987460136413574
1215,345934259489998,-1720624.6943881435,2998882.2695993395,2016,2016.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,3.2860028743743896
1216,345934395489998,-1749153.00198209,2985512.158500845,2016,2016.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,2.0955307483673096
1217,345934953489998,-1820857.5704282455,2955818.8452866124,2016,2016.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,2.1430013179779053
1218,345935407489998,-1736401.0053489762,2978047.8340623733,2016,2016.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.6621496677398682
1219,345935925489998,-1763510.1660743172,2982535.413138218,2016,2016.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.4525712728500366
1220,345935926489998,-1752040.3721785953,2967133.0242297826,2016,2016.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.1205285787582397
1221,345935927489998,-1765431.2648908359,2965114.4322398435,2016,2016.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.212524175643921
1222,345936112489998,-1804610.0469061409,2975459.2192154983,2016,2016.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.9611144065856934
1223,345936209489998,-1807869.8775616032,2958755.6392524224,2016,2016.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,6.686642646789551
1224,345936210489998,-1809603.521664372,2939547.9405006217,2016,2016.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,3.00117826461792
1225,345936270489998,-1773217.8018975304,3007211.6301986026,2016,2016.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,7.013635158538818
1226,345936559489998,-1777690.76138447,2971540.217473782,2016,2016.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.2064640522003174
1227,345936560489998,-1780588.8822738125,2954000.1043880465,2016,2016.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.8862048387527466
1228,412220180489998,-1779800.642923593,2940380.446508726,2017,2017.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.9671744704246521
1229,412220181489998,-1792536.2090153382,2947324.1172814663,2017,2017.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,2.9286255836486816
1230,412220205489998,-1806161.662268704,2944178.3363135536,2017,2017.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.910866141319275
1231,412220206489998,-1777029.0883551599,2957896.5804522196,2017,2017.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.5067754983901978
1232,412220267489998,-1774343.2898438931,2975681.7744862614,2017,2017.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.7650871276855469
1233,412220268489998,-1786562.056385208,2983955.700140044,2017,2017.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,6.71248197555542
1234,412220397489998,-1818987.6776457115,2951429.00793832,2017,2017.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,2.69522762298584
1235,412220649489998,-1761116.2496314666,2977706.7335133343,2017,2017.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.5720899105072021
1236,412220701489998,-1748702.75827735,2971710.945165285,2017,2017.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.9154953360557556
1237,412221164489998,-1745180.0575455597,2989322.884348171,2017,2017.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.9238280057907104
1238,412222615489998,-1751596.002122624,2953709.760957255,2017,2017.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,2.032404661178589
1239,412222713489998,-1719277.0197975044,2984976.6326150396,2017,2017.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,2.2047808170318604
1240,412222714489998,-1731774.941647104,2991436.2137273434,2017,2017.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.9926773905754089
1241,412222715489998,-1734863.9081164154,2973142.457035136,2017,2017.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,2.0407373905181885
1242,412222874489998,-1804489.2207380836,2960172.028169903,2017,2017.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,5.746570110321045
1243,412223003489998,-1771773.759507519,2993384.922321315,2017,2017.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,2.6568470001220703
1244,412223184489998,-1789589.1952151759,2963876.165097464,2017,2017.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.2771652340888977
1245,412223185489998,-1780215.3494771812,2963119.2528802454,2017,2017.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.8509384989738464
1246,412223258489998,-1757717.1472369868,2995736.719729862,2017,2017.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,2.1860954761505127
1247,484819202489998,-1769697.2445374134,3006692.2405651617,2018,2018.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,12.416211128234863
1248,484819203489998,-1789441.9458829002,2951026.6477511097,2018,2018.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.3543472290039062
1249,484819204489998,-1783812.0163371454,2988789.2694782317,2018,2018.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,4.959431171417236
1250,484819205489998,-1737624.3472113407,2969602.0448071756,2018,2018.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.1602559089660645
1251,484819206489998,-1774811.8528018768,2953228.974777578,2018,2018.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.0096793174743652
1252,484819207489998,-1728856.4900398673,2995386.0258612717,2018,2018.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.00058913230896
1253,484819208489998,-1760229.8889161905,2963938.148867292,2018,2018.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.8577560782432556
1254,484819209489998,-1757319.6501185908,2981250.33143837,2018,2018.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.48480767011642456
1255,484819210489998,-1744188.3020605866,2984551.4576565432,2018,2018.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.967090368270874
1256,484819211489998,-1746023.4514706482,2966032.317281325,2018,2018.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.0887972116470337
1257,484819212489998,-1770153.785921816,2988172.163130144,2018,2018.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,2.687652587890625
1258,484819213489998,-1773351.2644451687,2970467.0345928413,2018,2018.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.7161855101585388
1259,484819214489998,-1804386.5972868355,2939447.6847369946,2018,2018.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.49970543384552
1260,484819215489998,-1815427.9695687064,2955071.7917240732,2018,2018.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,2.068007707595825
1261,484819216489998,-1801648.5564351152,2957614.0638929317,2018,2018.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,2.0331621170043945
1262,484819217489998,-1799108.1108599445,2975119.862864691,2018,2018.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.6110596656799316
1263,484819218489998,-1786406.6320667427,2968279.220950293,2018,2018.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.45366552472114563
1264,558629528126144,-1775359.1763103507,2989402.6424949453,2019,2019.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.2865920066833496
1265,558629529126144,-1801606.4817489441,2943332.604969925,2019,2019.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.1324803829193115
1266,558629530126144,-1783851.5839751721,2963810.891993237,2019,2019.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.4230283498764038
1267,558629531126144,-1784123.7511872118,2983028.810445062,2019,2019.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,4.992929935455322
1268,558629532126144,-1798735.9457069542,2961095.870415476,2019,2019.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.3453413248062134
1269,558629533126144,-1795832.6907874746,2979849.954950886,2019,2019.3260273972603,53017,Douglas,8,Central,FALSE,0,0,0,0,0,8.714670181274414
1270,558629534126144,-1774566.6218913055,2939242.1002645427,2019,2019.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.4541704654693604
1271,558629535126144,-1787058.1826257824,2945810.0731536797,2019,2019.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.6512919664382935
1272,558629536126144,-1766441.5176923687,2992855.001226075,2019,2019.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,2.408888101577759
1273,558629537126144,-1763486.7670947425,2960482.5536658843,2019,2019.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.8261089324951172
1274,558629538126144,-1771961.6720485445,2957076.4354037163,2019,2019.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.9548859596252441
1275,558629539126144,-1757785.5413833538,2958784.5449853037,2019,2019.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,2.9218080043792725
1276,558629540126144,-1739780.2827865516,2988426.3234337354,2019,2019.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.8946216702461243
1277,558629541126144,-1725930.9365658932,2991957.138720246,2019,2019.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.8701287508010864
1278,558629542126144,-1743233.0699956333,2970904.745371755,2019,2019.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.9519400596618652
1279,558629543126144,-1754955.2864144694,2976626.721565202,2019,2019.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.4439862072467804
1280,558629544126144,-1813102.7019096506,2949838.338853458,2019,2019.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,2.0719635486602783
1281,558629545126144,-1769411.0330968504,2975323.42442317,2019,2019.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.7904216647148132
1282,558629546126144,-1753057.6800993993,2994819.516985927,2019,2019.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.5443986654281616
1283,645308574126144,-1798529.4612373589,2938292.8965911665,2020,2020.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.5343825817108154
1284,645308599126144,-1810035.2692771843,2954838.673563528,2020,2020.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,2.2583115100860596
1285,645308600126144,-1803590.8815017552,2953186.966807237,2020,2020.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.802289366722107
1286,645308609126144,-1784003.4575500828,2949800.795301666,2020,2020.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.48236680030822754
1287,645308617126144,-1796454.224396582,2956782.7561591063,2020,2020.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.9593468308448792
1288,645308618126144,-1769895.006232487,2952337.499187414,2020,2020.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.2228769063949585
1289,645308645126144,-1781389.7590467432,2967813.6434072764,2020,2020.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.24888476729393005
1290,645308655126144,-1793227.4536958395,2974234.0896583498,2020,2020.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.5162023305892944
1291,645308656126144,-1754551.219545117,2962855.74934718,2020,2020.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,2.418483257293701
1292,645308663126144,-1767332.2429089535,2970179.2760312306,2020,2020.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.46797406673431396
1293,645308672126144,-1741151.5219652946,2965931.03227966,2020,2020.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.396010398864746
1294,645308691126144,-1778702.7367850782,2985301.2264603414,2020,2020.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.2028448581695557
1295,645308699126144,-1752480.4117188898,2981560.0997030623,2020,2020.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.6516286730766296
1296,645308707126144,-1764690.5591879738,2987043.598511909,2020,2020.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,2.0770137310028076
1297,645308717126144,-1738795.4354283453,2983847.3456879514,2020,2020.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.5933843851089478
1298,645308734126144,-1776908.4545832984,3003085.7087669754,2020,2020.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,2.8062453269958496
1299,645308744126144,-1733122.6204262478,2996279.6782613755,2020,2020.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,2.705580234527588
1300,645308752126144,-1723291.2643099048,2994994.52987375,2020,2020.6666666666667,53017,Douglas,8,Central,FALSE,0,0,0,0,0,2.022977828979492
1301,750082554290487,-1822038.862155549,2947138.8019043542,2021,2021.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,11.49170970916748
1302,750082564290487,-1796418.0381212176,2942840.149072648,2021,2021.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,2.10268497467041
1303,750082570290487,-1808204.6333601503,2949352.495011706,2021,2021.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.3869203329086304
1304,750082571290487,-1769021.6504815726,2938055.259519351,2021,2021.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.6046628952026367
1305,750082579290487,-1781746.9947964577,2944489.1579956464,2021,2021.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.9450383186340332
1306,750082605290487,-1793385.4489452834,2960676.6673668614,2021,2021.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.6719973087310791
1307,750082613290487,-1766863.2704537346,2956415.0849454477,2021,2021.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.6244423389434814
1308,750082621290487,-1752780.2134825797,2958073.1343465303,2021,2021.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,3.0044608116149902
1309,750082642290487,-1789189.7861180569,2975412.7550558457,2021,2021.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.9924249053001404
1310,750082652290487,-1764067.29242136,2973821.2338959156,2021,2021.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.397946298122406
1311,750082660290487,-1776232.5238528503,2980909.8136667274,2021,2021.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.0003366470336914
1312,750082666290487,-1750500.4001781798,2976101.9971560203,2021,2021.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.9888898134231567
1313,750082691290487,-1761623.9867645917,2991672.201216374,2021,2021.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,3.372948408126831
1314,750082699290487,-1772383.5259726287,2996510.10232342,2021,2021.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,3.3485395908355713
1315,750082700290487,-1735053.2125871945,2987234.351524558,2021,2021.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.5172123312950134
1316,750082709290487,-1747060.5332472725,2993761.3388376,2021,2021.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.6052520275115967
1317,750082718290487,-1721506.788577566,2989670.059954924,2021,2021.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.2601633071899414
1318,645308644126144,-1808197.3737401997,2973603.992146566,2022,2022.868493150685,53017,Douglas,8,Central,FALSE,0,1,0,0,0,5.878209114074707
1319,750082604290487,-1806822.7331636725,2964825.260164703,2022,2022.4493150684932,53017,Douglas,8,Central,TRUE,0.504495,0,183.5753348242487,94.63971955743834,6.340550883224956,24.856576919555664
1320,823110997290487,-1807526.6811521242,2934685.9647751437,2022,2022.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.4257217645645142
1321,823111051290487,-1818351.5995401111,2959030.3897098703,2022,2022.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,3.041579008102417
1322,823111052290487,-1778901.4093662323,2949524.19506576,2022,2022.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.9635552167892456
1323,823111058290487,-1791014.7554149914,2955808.8127854923,2022,2022.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.2973655462265015
1324,823111066290487,-1808621.5661857629,2967391.347528007,2022,2022.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,14.444575309753418
1325,823111067290487,-1765468.5608893111,2951332.356961262,2022,2022.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.546166181564331
1326,823111446290487,-1802887.3785257747,2971579.6883143503,2022,2022.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,2.0338356494903564
1327,823111594290487,-1788299.8805854486,2973346.652847378,2022,2022.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.8000168204307556
1328,823111617290487,-1775969.5586081438,2966640.8527111597,2022,2022.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.9337598085403442
1329,823111851290487,-1762872.1079267478,2968756.4240821144,2022,2022.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.7267906665802002
1330,823111897290487,-1749558.4259920877,2961991.986260557,2022,2022.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,2.177762746810913
1331,823113409290487,-1773498.857895191,2984809.1819309625,2022,2022.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.8724854588508606
1332,823113781290487,-1747088.1369511925,2980512.6826081513,2022,2022.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.34576213359832764
1333,823114150290487,-1759491.8145982823,2986910.9530305904,2022,2022.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,2.6544063091278076
1334,823114581290487,-1733114.333088466,2982614.2606929685,2022,2022.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,1.5074489116668701
1335,823114623290487,-1727624.8883714597,2981888.4287011274,2022,2022.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,2.6313440799713135
1336,823115142290487,-1772525.2630532256,3003492.2845965195,2022,2022.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,5.652470111846924
1337,823115149290487,-1744251.2166783533,2998044.776182994,2022,2022.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,0.965238630771637
1338,823115156290487,-1718465.2525794185,2994266.0955723273,2022,2022.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,2.6140897274017334
1339,823115166290487,-1730076.3224935122,3000828.0757752066,2022,2022.6657534246576,53017,Douglas,8,Central,FALSE,0,0,0,0,0,4.422860145568848
1340,345933524489998,-1659200.2401467895,2985094.4630145747,2016,2016.308743169399,53019,Ferry,9,Inland Empire,TRUE,1,0,76.29014825300737,39.136846035884155,0,50.76609802246094
1341,345933678489998,-1661715.2324678693,3025384.005366051,2016,2016.3825136612022,53019,Ferry,9,Inland Empire,TRUE,1,0,310.8529141307642,152.54419948711256,21.98941351823654,59.714332580566406
1342,345934296489998,-1666052.337940808,2990460.760518763,2016,2016.308743169399,53019,Ferry,9,Inland Empire,TRUE,1,0,67.22435706826553,34.48609531822416,0,54.487247467041016
1343,345934580489998,-1667685.8750073835,3076049.855054032,2016,2016.3142076502731,53019,Ferry,9,Inland Empire,TRUE,0.484753,0.515247,43.344360001084574,22.278955610066014,0.5591490805100421,18.189714431762695
1344,345934855489998,-1669732.5615855183,2971916.006488277,2016,2016.379781420765,53019,Ferry,9,Inland Empire,TRUE,1,0,52.380593440199476,26.87124445175986,0,35.894874572753906
1345,345934892489998,-1655196.1036523888,3000396.8053232133,2016,2016.311475409836,53019,Ferry,9,Inland Empire,TRUE,0.808796,0,23.589388936896793,12.15330236767502,0,51.20158386230469
1346,345934893489998,-1685353.5262537329,3047791.4136424856,2016,2016.2978142076502,53019,Ferry,9,Inland Empire,TRUE,1,0,75.7879577599754,37.37255648886766,8.655675599609388,49.96481704711914
1347,345934928489998,-1695692.3542157756,2995234.4028785555,2016,2016.4153005464482,53019,Ferry,9,Inland Empire,TRUE,1,0,63.24317389688611,31.927861426408423,0.09639262201340171,57.45795822143555
1348,345935067489998,-1662086.591747317,3044765.0727934,2016,2016.377049180328,53019,Ferry,9,Inland Empire,TRUE,1,0,25.58774507498419,13.181035688394925,0,57.71567916870117
1349,345935142489998,-1663058.2635116852,3007935.0524303587,2016,2016.551912568306,53019,Ferry,9,Inland Empire,TRUE,1,0,77.40010312703602,39.38032220347151,0,45.24114227294922
1350,345935143489998,-1680704.7068621137,2985007.5611054134,2016,2016.2814207650274,53019,Ferry,9,Inland Empire,TRUE,1,0,108.21398342526878,55.57622079879549,0,55.3215217590332
1351,345935497489998,-1691199.43388771,3010506.766787191,2016,2016.3879781420765,53019,Ferry,9,Inland Empire,TRUE,1,0,37.46819502218602,19.333588619792057,20.3743748081823,43.0064811706543
1352,345935680489998,-1677823.6474448643,3005392.132505717,2016,2016.3360655737704,53019,Ferry,9,Inland Empire,TRUE,1,0,81.45562329055741,42.00019739375356,1.359388649467539,56.04073715209961
1353,345935682489998,-1673763.5858484558,3042322.980245358,2016,2016.3743169398906,53019,Ferry,9,Inland Empire,TRUE,1,0,195.3019653496578,98.22967268638048,25.346267217789897,48.183990478515625
1354,345936150489998,-1688973.384569792,3029301.807544783,2016,2016.3060109289618,53019,Ferry,9,Inland Empire,TRUE,1,0,72.50269312261861,37.340527318159126,16.80087464510244,39.675025939941406
1355,345936261489998,-1684172.9445605162,2997853.6827795147,2016,2016.2622950819673,53019,Ferry,9,Inland Empire,TRUE,1,0,98.42818976698533,50.64193481881842,0.9139565038317248,37.3136100769043
1356,345936391489998,-1671798.4561217872,3060846.7949873945,2016,2016.3142076502731,53019,Ferry,9,Inland Empire,TRUE,0.165234,0,20.742619977804278,10.70319190907525,0,34.3697509765625
1357,345936397489998,-1689425.1653460215,2993499.251564166,2016,2016.3169398907103,53019,Ferry,9,Inland Empire,TRUE,1,0,61.49490557207481,31.586312451191027,3.3398846818035066,35.44036865234375
1358,345936582489998,-1648472.385429583,3021263.5001166486,2016,2016.377049180328,53019,Ferry,9,Inland Empire,TRUE,1,0,98.28034519959037,48.5813394041436,1.5112369346406807,53.54035949707031
1359,345936585489998,-1632691.646750544,3055391.475167184,2016,2016.3005464480875,53019,Ferry,9,Inland Empire,TRUE,0.957906,0,0.6589657002407703,0.3380494060110284,0,37.790504455566406
1360,345936696489998,-1647935.6344258368,3034602.655582003,2016,2016.448087431694,53019,Ferry,9,Inland Empire,TRUE,1,0,83.56640764139227,42.057486364570856,32.26742212654799,63.2084846496582
1361,345936697489998,-1634425.5735454045,3038043.86601025,2016,2016.4426229508197,53019,Ferry,9,Inland Empire,TRUE,0.935541,0,31.975729211295203,16.4035490831415,0,24.119266510009766
1362,345936698489998,-1656840.6907883624,3059471.8678224306,2016,2016.5655737704917,53019,Ferry,9,Inland Empire,TRUE,0.846021,0,49.17160570792355,25.372548544964772,1.6647803322920696,33.92643737792969
1363,345936699489998,-1644121.6889997174,3053377.560559202,2016,2016.5765027322404,53019,Ferry,9,Inland Empire,TRUE,1,0,254.4334676694703,126.05010597148284,15.319687441301287,60.722076416015625
1364,345936700489998,-1641553.4965583587,3072062.4219720303,2016,2016.3907103825136,53019,Ferry,9,Inland Empire,TRUE,1,0,173.4967464486958,84.99710116135414,44.80449358855297,66.67646026611328
1365,345936701489998,-1653552.2402721695,3078422.868608787,2016,2016.4590163934427,53019,Ferry,9,Inland Empire,TRUE,1,0,178.01660770138034,90.716358119976,0.6511989148607054,56.57326889038086
1366,346864092489998,-1680001.0863912646,3041398.591514619,2016,2016.4344262295083,53019,Ferry,9,Inland Empire,TRUE,0.205772,0,72.87674982044832,37.60440290840361,1.2755762069014553,38.78764343261719
1367,346864094489998,-1668046.9876099708,3034433.810046349,2016,2016.5628415300546,53019,Ferry,9,Inland Empire,TRUE,1,0,150.8493920073245,72.64111934247593,0.4740462442535528,55.407203674316406
1368,346864133489998,-1649525.9280833995,3082584.4222729504,2016,2016.4562841530055,53019,Ferry,9,Inland Empire,TRUE,1,0,265.1371399427084,135.81146536910646,4.310124347412766,55.97909164428711
1369,346864137489998,-1639639.1620249767,3057137.3219615286,2016,2016.5109289617487,53019,Ferry,9,Inland Empire,TRUE,1,0,223.7279180233453,113.28302205507597,29.121326507103383,48.32387924194336
1370,346864175489998,-1647275.7348815217,3025916.918120424,2016,2016.4398907103825,53019,Ferry,9,Inland Empire,TRUE,1,0,315.9814903253822,162.68587456984295,1.5921606091553981,43.64750289916992
1371,346864176489998,-1635223.1199896606,3064630.959885156,2016,2016.4535519125684,53019,Ferry,9,Inland Empire,TRUE,0.704646,0,13.964590029712198,7.177873923575564,5.61302710350647,57.070701599121094
1372,346864252489998,-1642178.9424267865,3052610.5391143775,2016,2016.5765027322404,53019,Ferry,9,Inland Empire,TRUE,1,0,135.50841417959114,68.23891531073474,23.52029457191284,60.722076416015625
1373,346864256489998,-1686539.9418946775,3037378.878462181,2016,2016.4371584699454,53019,Ferry,9,Inland Empire,TRUE,1,0,209.10719742946566,107.84365041402506,4.656371265635832,50.2477912902832
1374,346864262489998,-1664242.303254667,3056080.612107181,2016,2016.5655737704917,53019,Ferry,9,Inland Empire,TRUE,0.946126,0,162.3167358453522,82.77252982180366,0,46.46923828125
1375,346864319489998,-1638579.804616402,3080188.3940343964,2016,2016.5136612021859,53019,Ferry,9,Inland Empire,TRUE,1,0,149.707069747222,75.60697621651558,6.82747518680271,63.483882904052734
1376,346864320489998,-1659441.4409655142,3043159.9138666303,2016,2016.5846994535518,53019,Ferry,9,Inland Empire,TRUE,1,0,240.3081022805591,117.21331823002822,117.42330905681342,55.650787353515625
1377,346864352489998,-1651171.7426087686,3060740.528380506,2016,2016.5792349726776,53019,Ferry,9,Inland Empire,TRUE,1,0,0,0,64.9589438166581,42.84647750854492
1378,346864358489998,-1646581.6107593083,3044888.5915836175,2016,2016.4453551912568,53019,Ferry,9,Inland Empire,TRUE,1,0,56.884315127358704,28.451825737496513,0,43.153018951416016
1379,346864359489998,-1634870.7453418714,3047429.033013316,2016,2016.450819672131,53019,Ferry,9,Inland Empire,TRUE,1,0,72.33602270586096,37.189823498804785,0.5917868323187485,33.63925552368164
1380,346864571489998,-1675535.57852011,3082625.253554894,2016,2016.6803278688524,53019,Ferry,9,Inland Empire,TRUE,1,0,21.57150427421231,10.97782078225909,15.802723921921686,46.82097625732422
