county_fips,county,fia_unit,fia_unit_name,year,n,direct_biomass,direct_biomass_se,direct_biomass_var,n_eff,county_mean_tcc,n_tcc_pixels,direct_biomass_vhat,direct_biomass_vhat_floor,direct_biomass_vhat_source,direct_estimate_status,direct_estimate_in_model,direct_biomass_model,direct_biomass_se_model,direct_biomass_vhat_model,n_eff_model
53035,Kitsap,5,Puget Sound,2024,3,144.62516607959017,89.54919825518645,8019.058908146689,3,54.444665118906194,141,8019.058908146689,38.96248162159469,direct_biomass_var,modeled,TRUE,144.62516607959017,89.54919825518645,8019.058908146689,3
53035,Kitsap,5,Puget Sound,2025,0,NA,NA,NA,0,54.226378755589025,141,NA,38.96248162159469,NA,no_plots,FALSE,NA,NA,NA,NA
53037,Kittitas,8,Central,2016,46,90.270381319530145,14.343352495276164,205.73176080374498,46,29.58132514085651,641,205.73176080374498,38.96248162159469,direct_biomass_var,modeled,TRUE,90.270381319530145,14.343352495276164,205.73176080374498,46
53037,Kittitas,8,Central,2017,38,72.02176338900789,14.788962590628683,218.71341450701465,38,29.431284590666145,641,218.71341450701465,38.96248162159469,direct_biomass_var,modeled,TRUE,72.02176338900789,14.788962590628683,218.71341450701465,38
53037,Kittitas,8,Central,2018,46,115.99373909545967,16.8744694924508,284.74772065165274,46,28.844890202371996,641,284.74772065165274,38.96248162159469,direct_biomass_var,modeled,TRUE,115.99373909545967,16.8744694924508,284.74772065165274,46
53037,Kittitas,8,Central,2019,47,92.84481132576454,16.759692153072944,280.8872810657748,47,28.99942977476594,641,280.8872810657748,38.96248162159469,direct_biomass_var,modeled,TRUE,92.84481132576454,16.759692153072944,280.8872810657748,47
53037,Kittitas,8,Central,2020,39,91.4065648563782,17.94724035058956,322.10343620183005,39,29.064977405214524,641,322.10343620183005,38.96248162159469,direct_biomass_var,modeled,TRUE,91.4065648563782,17.94724035058956,322.10343620183005,39
53037,Kittitas,8,Central,2021,41,91.46387098096184,16.907625433850473,285.8677978113874,41,29.028116083514433,641,285.8677978113874,38.96248162159469,direct_biomass_var,modeled,TRUE,91.46387098096184,16.907625433850473,285.8677978113874,41
53037,Kittitas,8,Central,2022,39,95.07220258343456,16.708760218899645,279.1826680526833,39,29.15874529173531,641,279.1826680526833,38.96248162159469,direct_biomass_var,modeled,TRUE,95.07220258343456,16.708760218899645,279.1826680526833,39
53037,Kittitas,8,Central,2023,9,98.29998918285655,33.267893808111864,1106.7527584278077,9,29.06643054116066,641,1106.7527584278077,38.96248162159469,direct_biomass_var,modeled,TRUE,98.29998918285655,33.267893808111864,1106.7527584278077,9
53037,Kittitas,8,Central,2024,1,126.46460139336806,NA,NA,1,29.047237885486748,641,38.96248162159469,38.96248162159469,floor,single_plot_no_variance,FALSE,NA,NA,NA,NA
53037,Kittitas,8,Central,2025,0,NA,NA,NA,0,28.934877812817472,641,NA,38.96248162159469,NA,no_plots,FALSE,NA,NA,NA,NA
53039,Klickitat,8,Central,2016,23,66.71253800587893,23.5924504810626,556.6037197013909,23,23.598362527375343,529,556.6037197013909,38.96248162159469,direct_biomass_var,modeled,TRUE,66.71253800587893,23.5924504810626,556.6037197013909,23
53039,Klickitat,8,Central,2017,17,46.06733504893395,17.320766041940516,300.0089362796397,17,23.394023786242784,529,300.0089362796397,38.96248162159469,direct_biomass_var,modeled,TRUE,46.06733504893395,17.320766041940516,300.0089362796397,17
53039,Klickitat,8,Central,2018,27,74.85698666278954,22.318906594828572,498.13359158868235,27,23.02972919287949,529,498.13359158868235,38.96248162159469,direct_biomass_var,modeled,TRUE,74.85698666278954,22.318906594828572,498.13359158868235,27
53039,Klickitat,8,Central,2019,21,56.87141341229179,19.792110432559266,391.72763537462134,21,23.00595557021645,529,391.72763537462134,38.96248162159469,direct_biomass_var,modeled,TRUE,56.87141341229179,19.792110432559266,391.72763537462134,21
53039,Klickitat,8,Central,2020,18,46.336887781605945,16.723592981494885,279.67856221070497,18,22.884152330494928,529,279.67856221070497,38.96248162159469,direct_biomass_var,modeled,TRUE,46.336887781605945,16.723592981494885,279.67856221070497,18
53039,Klickitat,8,Central,2021,22,35.034768332831426,15.955984822241144,254.59345164758975,22,22.677689871603555,529,254.59345164758975,38.96248162159469,direct_biomass_var,modeled,TRUE,35.034768332831426,15.955984822241144,254.59345164758975,22
53039,Klickitat,8,Central,2022,12,8.539576995324033,6.985055450148891,48.79099964165472,12,23.018046335710718,529,48.79099964165472,38.96248162159469,direct_biomass_var,modeled,TRUE,8.539576995324033,6.985055450148891,48.79099964165472,12
53039,Klickitat,8,Central,2023,10,94.7411379908464,24.570632378378296,603.7159754734118,10,23.037425567865693,529,603.7159754734118,38.96248162159469,direct_biomass_var,modeled,TRUE,94.7411379908464,24.570632378378296,603.7159754734118,10
53039,Klickitat,8,Central,2024,0,NA,NA,NA,0,23.138077841361117,529,NA,38.96248162159469,NA,no_plots,FALSE,NA,NA,NA,NA
53039,Klickitat,8,Central,2025,0,NA,NA,NA,0,23.165232402976322,529,NA,38.96248162159469,NA,no_plots,FALSE,NA,NA,NA,NA
53041,Lewis,7,Southwest,2016,41,196.67780750931735,30.96840206273422,959.0419263191611,41,66.53975711372061,668,959.0419263191611,38.96248162159469,direct_biomass_var,modeled,TRUE,196.67780750931735,30.96840206273422,959.0419263191611,41
53041,Lewis,7,Southwest,2017,34,189.8906562494435,31.77625312681084,1009.7302627791556,34,66.4311883183995,668,1009.7302627791556,38.96248162159469,direct_biomass_var,modeled,TRUE,189.8906562494435,31.77625312681084,1009.7302627791556,34
53041,Lewis,7,Southwest,2018,43,207.26479354969464,31.972718699383112,1022.2547410298826,43,66.17473636082671,668,1022.2547410298826,38.96248162159469,direct_biomass_var,modeled,TRUE,207.26479354969464,31.972718699383112,1022.2547410298826,43
53041,Lewis,7,Southwest,2019,43,281.107762971754,32.148162635083565,1033.504360811783,43,66.21320799539791,668,1033.504360811783,38.96248162159469,direct_biomass_var,modeled,TRUE,281.107762971754,32.148162635083565,1033.504360811783,43
53041,Lewis,7,Southwest,2020,35,292.8480674699988,38.21910105869392,1460.699685734659,35,66.32931925040917,668,1460.699685734659,38.96248162159469,direct_biomass_var,modeled,TRUE,292.8480674699988,38.21910105869392,1460.699685734659,35
53041,Lewis,7,Southwest,2021,37,210.60034238937664,34.5839870738917,1196.052161927108,37,66.11231215175336,668,1196.052161927108,38.96248162159469,direct_biomass_var,modeled,TRUE,210.60034238937664,34.5839870738917,1196.052161927108,37
53041,Lewis,7,Southwest,2022,28,227.2936152440254,35.97327872468255,1294.0767822036983,28,66.16002318874692,668,1294.0767822036983,38.96248162159469,direct_biomass_var,modeled,TRUE,227.2936152440254,35.97327872468255,1294.0767822036983,28
53041,Lewis,7,Southwest,2023,20,227.76168419976702,50.8985859586917,2590.6660525943275,20,65.96836603292806,668,2590.6660525943275,38.96248162159469,direct_biomass_var,modeled,TRUE,227.76168419976702,50.8985859586917,2590.6660525943275,20
53041,Lewis,7,Southwest,2024,3,80.2666362757065,80.26663627570652,6442.732899016565,3,65.98442433630078,668,6442.732899016565,38.96248162159469,direct_biomass_var,modeled,TRUE,80.2666362757065,80.26663627570652,6442.732899016565,3
53041,Lewis,7,Southwest,2025,0,NA,NA,NA,0,65.6696218845386,668,NA,38.96248162159469,NA,no_plots,FALSE,NA,NA,NA,NA
53043,Lincoln,9,Inland Empire,2016,27,2.6875710854113164,1.8914517099488404,3.5775895710683923,27,3.8139881592360063,635,3.5775895710683923,38.96248162159469,direct_biomass_var,modeled,TRUE,2.6875710854113164,1.8914517099488404,3.5775895710683923,27
53043,Lincoln,9,Inland Empire,2017,22,0,0,0,22,3.76300258211362,635,38.96248162159469,38.96248162159469,floor,modeled,TRUE,0,0,38.96248162159469,22
53043,Lincoln,9,Inland Empire,2018,24,2.017347575919276,2.017347575919276,4.069691242067378,24,3.6286022983578468,635,4.069691242067378,38.96248162159469,direct_biomass_var,modeled,TRUE,2.017347575919276,2.017347575919276,4.069691242067378,24
53043,Lincoln,9,Inland Empire,2019,25,0.5048395602114563,0.5048395602114562,0.25486298155449644,25,3.6031885174381477,635,0.25486298155449644,38.96248162159469,direct_biomass_var,modeled,TRUE,0.5048395602114563,0.5048395602114562,0.25486298155449644,25
53043,Lincoln,9,Inland Empire,2020,25,0,0,0,25,3.6043686283159815,635,38.96248162159469,38.96248162159469,floor,modeled,TRUE,0,0,38.96248162159469,25
53043,Lincoln,9,Inland Empire,2021,21,0,0,0,21,3.5352335069874474,635,38.96248162159469,38.96248162159469,floor,modeled,TRUE,0,0,38.96248162159469,21
53043,Lincoln,9,Inland Empire,2022,26,0,0,0,26,3.5685687579877112,635,38.96248162159469,38.96248162159469,floor,modeled,TRUE,0,0,38.96248162159469,26
53043,Lincoln,9,Inland Empire,2023,2,23.54373096124619,4.164441820827534,17.342575679057347,2,3.5686511781028423,635,17.342575679057347,38.96248162159469,direct_biomass_var,modeled,TRUE,23.54373096124619,4.164441820827534,17.342575679057347,2
53043,Lincoln,9,Inland Empire,2024,0,NA,NA,NA,0,3.6266086307456535,635,NA,38.96248162159469,NA,no_plots,FALSE,NA,NA,NA,NA
53043,Lincoln,9,Inland Empire,2025,0,NA,NA,NA,0,3.647232428157103,635,NA,38.96248162159469,NA,no_plots,FALSE,NA,NA,NA,NA
53045,Mason,6,Olympic Peninsula,2016,17,224.1341520588041,52.262226272176356,2731.3402949241604,17,65.15949275912224,295,2731.3402949241604,38.96248162159469,direct_biomass_var,modeled,TRUE,224.1341520588041,52.262226272176356,2731.3402949241604,17
53045,Mason,6,Olympic Peninsula,2017,15,181.1924287608438,46.396399475512595,2152.6258842913453,15,65.21213718846177,295,2152.6258842913453,38.96248162159469,direct_biomass_var,modeled,TRUE,181.1924287608438,46.396399475512595,2152.6258842913453,15
53045,Mason,6,Olympic Peninsula,2018,14,188.09466890529916,27.959497931664615,781.7335245907578,14,64.96950013928632,295,781.7335245907578,38.96248162159469,direct_biomass_var,modeled,TRUE,188.09466890529916,27.959497931664615,781.7335245907578,14
53045,Mason,6,Olympic Peninsula,2019,14,120.35843195246383,37.431490652946884,1401.1164925016499,14,64.91946176387869,295,1401.1164925016499,38.96248162159469,direct_biomass_var,modeled,TRUE,120.35843195246383,37.431490652946884,1401.1164925016499,14
53045,Mason,6,Olympic Peninsula,2020,15,123.70316678207439,27.18019206865309,738.7628408888722,15,65.04207665602297,295,738.7628408888722,38.96248162159469,direct_biomass_var,modeled,TRUE,123.70316678207439,27.18019206865309,738.7628408888722,15
53045,Mason,6,Olympic Peninsula,2021,16,134.4905563061477,30.723043188395053,943.9053827559877,16,64.82488820814183,295,943.9053827559877,38.96248162159469,direct_biomass_var,modeled,TRUE,134.4905563061477,30.723043188395053,943.9053827559877,16
53045,Mason,6,Olympic Peninsula,2022,6,185.71706709419166,57.679286399021116,3326.900079500302,6,64.75690198932384,295,3326.900079500302,38.96248162159469,direct_biomass_var,modeled,TRUE,185.71706709419166,57.679286399021116,3326.900079500302,6
53045,Mason,6,Olympic Peninsula,2023,9,166.82809515360574,52.04648909893411,2708.837027525467,9,64.43461924524867,295,2708.837027525467,38.96248162159469,direct_biomass_var,modeled,TRUE,166.82809515360574,52.04648909893411,2708.837027525467,9
53045,Mason,6,Olympic Peninsula,2024,1,70.76430555329449,NA,NA,1,64.24129560990583,295,38.96248162159469,38.96248162159469,floor,single_plot_no_variance,FALSE,NA,NA,NA,NA
53045,Mason,6,Olympic Peninsula,2025,0,NA,NA,NA,0,63.68069534553206,295,NA,38.96248162159469,NA,no_plots,FALSE,NA,NA,NA,NA
53047,Okanogan,8,Central,2016,104,59.92597638014415,6.7638193931426835,45.74925278305306,104,27.72438999594392,1401,45.74925278305306,38.96248162159469,direct_biomass_var,modeled,TRUE,59.92597638014415,6.7638193931426835,45.74925278305306,104
53047,Okanogan,8,Central,2017,94,56.70511420233267,6.144126565973099,37.75029125869638,94,27.06077504804703,1401,37.75029125869638,38.96248162159469,direct_biomass_var,modeled,TRUE,56.70511420233267,6.144126565973099,37.75029125869638,94
53047,Okanogan,8,Central,2018,91,44.90216046517352,6.28346972437383,39.48199177712253,91,25.653990094873034,1401,39.48199177712253,38.96248162159469,direct_biomass_var,modeled,TRUE,44.90216046517352,6.28346972437383,39.48199177712253,91
53047,Okanogan,8,Central,2019,108,43.71682774830378,5.890294741806736,34.69557214535608,108,25.179236721530806,1401,34.69557214535608,38.96248162159469,direct_biomass_var,modeled,TRUE,43.71682774830378,5.890294741806736,34.69557214535608,108
53047,Okanogan,8,Central,2020,88,53.45033624476721,7.162699566230431,51.30426507607761,88,25.1887066069416,1401,51.30426507607761,38.96248162159469,direct_biomass_var,modeled,TRUE,53.45033624476721,7.162699566230431,51.30426507607761,88
53047,Okanogan,8,Central,2021,94,54.28262084564098,6.887304117848034,47.434958011726486,94,24.623707294876613,1401,47.434958011726486,38.96248162159469,direct_biomass_var,modeled,TRUE,54.28262084564098,6.887304117848034,47.434958011726486,94
53047,Okanogan,8,Central,2022,80,49.40556185545708,7.673300480731547,58.879540267595,80,24.219155279205307,1401,58.879540267595,38.96248162159469,direct_biomass_var,modeled,TRUE,49.40556185545708,7.673300480731547,58.879540267595,80
53047,Okanogan,8,Central,2023,22,40.226918691804826,11.153012861987165,124.38969589965113,22,23.896552370730205,1401,124.38969589965113,38.96248162159469,direct_biomass_var,modeled,TRUE,40.226918691804826,11.153012861987165,124.38969589965113,22
53047,Okanogan,8,Central,2024,6,7.715102320131742,4.897096460292063,23.981553741405047,6,23.76354883377323,1401,23.981553741405047,38.96248162159469,direct_biomass_var,modeled,TRUE,7.715102320131742,4.897096460292063,23.981553741405047,6
53047,Okanogan,8,Central,2025,0,NA,NA,NA,0,23.58406778249693,1401,NA,38.96248162159469,NA,no_plots,FALSE,NA,NA,NA,NA
53049,Pacific,7,Southwest,2016,8,154.34879661198192,31.576052266723597,997.0470767508604,8,65.88333267256102,288,997.0470767508604,38.96248162159469,direct_biomass_var,modeled,TRUE,154.34879661198192,31.576052266723597,997.0470767508604,8
53049,Pacific,7,Southwest,2017,11,89.83997488753522,28.26475884634345,798.8965926419504,11,66.48909282864385,288,798.8965926419504,38.96248162159469,direct_biomass_var,modeled,TRUE,89.83997488753522,28.26475884634345,798.8965926419504,11
53049,Pacific,7,Southwest,2018,12,149.6198505404602,25.192482705113076,634.6611848474214,12,66.72120441891249,288,634.6611848474214,38.96248162159469,direct_biomass_var,modeled,TRUE,149.6198505404602,25.192482705113076,634.6611848474214,12
53049,Pacific,7,Southwest,2019,10,121.81278145921387,33.86771483784542,1147.0221083376148,10,67.11455791336311,288,1147.0221083376148,38.96248162159469,direct_biomass_var,modeled,TRUE,121.81278145921387,33.86771483784542,1147.0221083376148,10
53049,Pacific,7,Southwest,2020,1,97.83671897374786,NA,NA,1,67.67841008104385,288,38.96248162159469,38.96248162159469,floor,single_plot_no_variance,FALSE,NA,NA,NA,NA
53049,Pacific,7,Southwest,2021,15,50.43248454480401,17.526632355390745,307.1828417210298,15,67.66323707981884,288,307.1828417210298,38.96248162159469,direct_biomass_var,modeled,TRUE,50.43248454480401,17.526632355390745,307.1828417210298,15
53049,Pacific,7,Southwest,2022,5,148.27172809188176,69.48002783312732,4827.474267692148,5,67.93104519952934,288,4827.474267692148,38.96248162159469,direct_biomass_var,modeled,TRUE,148.27172809188176,69.48002783312732,4827.474267692148,5
53049,Pacific,7,Southwest,2023,10,251.17944391343164,57.27948733294168,3280.939669124626,10,67.9118026545374,288,3280.939669124626,38.96248162159469,direct_biomass_var,modeled,TRUE,251.17944391343164,57.27948733294168,3280.939669124626,10
53049,Pacific,7,Southwest,2024,1,0,NA,NA,1,68.26055049841214,288,38.96248162159469,38.96248162159469,floor,single_plot_no_variance,FALSE,NA,NA,NA,NA
53049,Pacific,7,Southwest,2025,0,NA,NA,NA,0,68.31219014928395,288,NA,38.96248162159469,NA,no_plots,FALSE,NA,NA,NA,NA
53051,Pend Oreille,9,Inland Empire,2016,27,143.76311007352464,18.81391536230097,353.9634112598245,27,59.58579125541987,400,353.9634112598245,38.96248162159469,direct_biomass_var,modeled,TRUE,143.76311007352464,18.81391536230097,353.9634112598245,27
53051,Pend Oreille,9,Inland Empire,2017,26,124.11950375773186,19.798748147912562,391.9904282244711,26,59.14223061228962,400,391.9904282244711,38.96248162159469,direct_biomass_var,modeled,TRUE,124.11950375773186,19.798748147912562,391.9904282244711,26
53051,Pend Oreille,9,Inland Empire,2018,27,119.68282940208931,18.2698167766391,333.7862050519635,27,57.87615837007022,400,333.7862050519635,38.96248162159469,direct_biomass_var,modeled,TRUE,119.68282940208931,18.2698167766391,333.7862050519635,27
53051,Pend Oreille,9,Inland Empire,2019,31,165.43034755065946,18.417629682391286,339.2090831177006,31,57.84597596888051,400,339.2090831177006,38.96248162159469,direct_biomass_var,modeled,TRUE,165.43034755065946,18.417629682391286,339.2090831177006,31
53051,Pend Oreille,9,Inland Empire,2020,25,140.8532771787572,17.701335074357026,313.33726341466223,25,57.81801713999626,400,313.33726341466223,38.96248162159469,direct_biomass_var,modeled,TRUE,140.8532771787572,17.701335074357026,313.33726341466223,25
53051,Pend Oreille,9,Inland Empire,2021,29,114.21004840153128,17.55899608407909,308.31834348070487,29,57.38847327683186,400,308.31834348070487,38.96248162159469,direct_biomass_var,modeled,TRUE,114.21004840153128,17.55899608407909,308.31834348070487,29
53051,Pend Oreille,9,Inland Empire,2022,27,147.50385511404474,19.27511460825046,371.53004316119024,27,57.63396012708603,400,371.53004316119024,38.96248162159469,direct_biomass_var,modeled,TRUE,147.50385511404474,19.27511460825046,371.53004316119024,27
53051,Pend Oreille,9,Inland Empire,2023,10,92.31985744612525,30.647039455939886,939.2410274139362,10,57.357229419238834,400,939.2410274139362,38.96248162159469,direct_biomass_var,modeled,TRUE,92.31985744612525,30.647039455939886,939.2410274139362,10
53051,Pend Oreille,9,Inland Empire,2024,2,235.52600897163217,157.85711047962585,24918.8673289768,2,57.094192994678956,400,24918.8673289768,38.96248162159469,direct_biomass_var,modeled,TRUE,235.52600897163217,157.85711047962585,24918.8673289768,2
53051,Pend Oreille,9,Inland Empire,2025,0,NA,NA,NA,0,56.34344328137868,400,NA,38.96248162159469,NA,no_plots,FALSE,NA,NA,NA,NA
53053,Pierce,5,Puget Sound,2016,18,170.34348280944252,40.67115012001171,1654.1424520845285,18,53.453351812867524,498,1654.1424520845285,38.96248162159469,direct_biomass_var,modeled,TRUE,170.34348280944252,40.67115012001171,1654.1424520845285,18
53053,Pierce,5,Puget Sound,2017,20,169.878948841905,38.5916296949856,1489.3138825148942,20,53.21083175365518,498,1489.3138825148942,38.96248162159469,direct_biomass_var,modeled,TRUE,169.878948841905,38.5916296949856,1489.3138825148942,20
53053,Pierce,5,Puget Sound,2018,25,148.3865759864447,37.61772688952606,1415.0933763349722,25,52.40433708065172,498,1415.0933763349722,38.96248162159469,direct_biomass_var,modeled,TRUE,148.3865759864447,37.61772688952606,1415.0933763349722,25
53053,Pierce,5,Puget Sound,2019,20,208.1126436582617,47.68115359197655,2273.4924078616586,20,52.37900730230324,498,2273.4924078616586,38.96248162159469,direct_biomass_var,modeled,TRUE,208.1126436582617,47.68115359197655,2273.4924078616586,20
53053,Pierce,5,Puget Sound,2020,17,168.7823656612614,50.831666525852135,2583.8583217954365,17,52.360119594650335,498,2583.8583217954365,38.96248162159469,direct_biomass_var,modeled,TRUE,168.7823656612614,50.831666525852135,2583.8583217954365,17
53053,Pierce,5,Puget Sound,2021,21,132.98837234691462,39.72964543722494,1578.4447265676083,21,52.22598849723454,498,1578.4447265676083,38.96248162159469,direct_biomass_var,modeled,TRUE,132.98837234691462,39.72964543722494,1578.4447265676083,21
53053,Pierce,5,Puget Sound,2022,22,100.00321434914052,26.943401316490387,725.9468745014559,22,52.19619437058731,498,725.9468745014559,38.96248162159469,direct_biomass_var,modeled,TRUE,100.00321434914052,26.943401316490387,725.9468745014559,22
53053,Pierce,5,Puget Sound,2023,11,110.10526579643181,41.45014809725227,1718.1147772841457,11,52.078147632029676,498,1718.1147772841457,38.96248162159469,direct_biomass_var,modeled,TRUE,110.10526579643181,41.45014809725227,1718.1147772841457,11
53053,Pierce,5,Puget Sound,2024,4,283.25054613446036,101.31652429967242,10265.038096166112,4,52.01196504588434,498,10265.038096166112,38.96248162159469,direct_biomass_var,modeled,TRUE,283.25054613446036,101.31652429967242,10265.038096166112,4
53053,Pierce,5,Puget Sound,2025,0,NA,NA,NA,0,51.77323499101051,498,NA,38.96248162159469,NA,no_plots,FALSE,NA,NA,NA,NA
53055,San Juan,5,Puget Sound,2016,3,126.86842662112512,126.86842662112512,16095.59767331981,3,36.414987146902064,93,16095.59767331981,38.96248162159469,direct_biomass_var,modeled,TRUE,126.86842662112512,126.86842662112512,16095.59767331981,3
53055,San Juan,5,Puget Sound,2017,5,214.921660671142,133.495015482772,17820.91915874554,5,36.214127822703446,93,17820.91915874554,38.96248162159469,direct_biomass_var,modeled,TRUE,214.921660671142,133.495015482772,17820.91915874554,5
53055,San Juan,5,Puget Sound,2018,5,37.90817696563555,22.389601927560747,501.29427447463195,5,36.00862535077688,93,501.29427447463195,38.96248162159469,direct_biomass_var,modeled,TRUE,37.90817696563555,22.389601927560747,501.29427447463195,5
53055,San Juan,5,Puget Sound,2019,3,0,0,0,3,35.972075409841516,93,38.96248162159469,38.96248162159469,floor,modeled,TRUE,0,0,38.96248162159469,3
53055,San Juan,5,Puget Sound,2020,0,NA,NA,NA,0,35.91607769991866,93,NA,38.96248162159469,NA,no_plots,FALSE,NA,NA,NA,NA
53055,San Juan,5,Puget Sound,2021,2,76.48540012747031,76.4854001274703,5850.016432659234,2,35.72637441642671,93,5850.016432659234,38.96248162159469,direct_biomass_var,modeled,TRUE,76.48540012747031,76.4854001274703,5850.016432659234,2
53055,San Juan,5,Puget Sound,2022,4,83.54386450527525,37.992092693836476,1443.399107257063,4,35.628946229998796,93,1443.399107257063,38.96248162159469,direct_biomass_var,modeled,TRUE,83.54386450527525,37.992092693836476,1443.399107257063,4
53055,San Juan,5,Puget Sound,2023,2,288.3734542161853,288.3734542161852,83159.24909657428,2,35.51367194975075,93,83159.24909657428,38.96248162159469,direct_biomass_var,modeled,TRUE,288.3734542161853,288.3734542161852,83159.24909657428,2
53055,San Juan,5,Puget Sound,2024,1,0,NA,NA,1,35.50010141238374,93,38.96248162159469,38.96248162159469,floor,single_plot_no_variance,FALSE,NA,NA,NA,NA
53055,San Juan,5,Puget Sound,2025,0,NA,NA,NA,0,35.44108785317475,93,NA,38.96248162159469,NA,no_plots,FALSE,NA,NA,NA,NA
53057,Skagit,5,Puget Sound,2016,36,215.43221982383884,28.77794401775623,828.1700618891116,36,56.86610332648188,506,828.1700618891116,38.96248162159469,direct_biomass_var,modeled,TRUE,215.43221982383884,28.77794401775623,828.1700618891116,36
53057,Skagit,5,Puget Sound,2017,28,168.45845159593844,27.622453979469935,762.9999638479344,28,56.74974181601116,506,762.9999638479344,38.96248162159469,direct_biomass_var,modeled,TRUE,168.45845159593844,27.622453979469935,762.9999638479344,28
53057,Skagit,5,Puget Sound,2018,29,160.45582290246128,29.320587965111525,859.6968786198428,29,56.50211714767427,506,859.6968786198428,38.96248162159469,direct_biomass_var,modeled,TRUE,160.45582290246128,29.320587965111525,859.6968786198428,29
53057,Skagit,5,Puget Sound,2019,25,177.35817698739945,33.06217726720733,1093.1075656482412,25,56.58227833306422,506,1093.1075656482412,38.96248162159469,direct_biomass_var,modeled,TRUE,177.35817698739945,33.06217726720733,1093.1075656482412,25
53057,Skagit,5,Puget Sound,2020,32,237.42337934594806,30.741869704733748,945.0625529428266,32,56.64528794828228,506,945.0625529428266,38.96248162159469,direct_biomass_var,modeled,TRUE,237.42337934594806,30.741869704733748,945.0625529428266,32
53057,Skagit,5,Puget Sound,2021,21,203.08152462638515,45.35617121905325,2057.1822676520746,21,56.581248883724705,506,2057.1822676520746,38.96248162159469,direct_biomass_var,modeled,TRUE,203.08152462638515,45.35617121905325,2057.1822676520746,21
53057,Skagit,5,Puget Sound,2022,14,153.62792847848976,59.248873469528796,3510.4290074082332,14,56.53313318418194,506,3510.4290074082332,38.96248162159469,direct_biomass_var,modeled,TRUE,153.62792847848976,59.248873469528796,3510.4290074082332,14
53057,Skagit,5,Puget Sound,2023,15,192.2060490911771,43.850031035313165,1922.8252217979277,15,56.41091661555139,506,1922.8252217979277,38.96248162159469,direct_biomass_var,modeled,TRUE,192.2060490911771,43.850031035313165,1922.8252217979277,15
53057,Skagit,5,Puget Sound,2024,5,183.84325524816947,88.02181846502346,7747.840525889545,5,56.32910628451124,506,7747.840525889545,38.96248162159469,direct_biomass_var,modeled,TRUE,183.84325524816947,88.02181846502346,7747.840525889545,5
53057,Skagit,5,Puget Sound,2025,0,NA,NA,NA,0,56.063578689049336,506,NA,38.96248162159469,NA,no_plots,FALSE,NA,NA,NA,NA
53059,Skamania,7,Southwest,2016,39,290.96794748615486,34.6460749696085,1200.3505107997325,39,70.75376917558337,464,1200.3505107997325,38.96248162159469,direct_biomass_var,modeled,TRUE,290.96794748615486,34.6460749696085,1200.3505107997325,39
53059,Skamania,7,Southwest,2017,46,304.1990434142793,26.80992483506252,718.7720696617022,46,70.5998266651571,464,718.7720696617022,38.96248162159469,direct_biomass_var,modeled,TRUE,304.1990434142793,26.80992483506252,718.7720696617022,46
53059,Skamania,7,Southwest,2018,51,219.34565230080307,24.577824551858114,604.0694597019195,51,70.27875573628832,464,604.0694597019195,38.96248162159469,direct_biomass_var,modeled,TRUE,219.34565230080307,24.577824551858114,604.0694597019195,51
53059,Skamania,7,Southwest,2019,51,315.49857667661786,32.26059525177057,1040.7460059985617,51,70.36434655642167,464,1040.7460059985617,38.96248162159469,direct_biomass_var,modeled,TRUE,315.49857667661786,32.26059525177057,1040.7460059985617,51
53059,Skamania,7,Southwest,2020,40,293.8817435597097,25.988701132167876,675.4125865371439,40,70.31311654686071,464,675.4125865371439,38.96248162159469,direct_biomass_var,modeled,TRUE,293.8817435597097,25.988701132167876,675.4125865371439,40
53059,Skamania,7,Southwest,2021,48,328.62414094190314,35.80615529299737,1282.0807568662433,48,69.69394575943518,464,1282.0807568662433,38.96248162159469,direct_biomass_var,modeled,TRUE,328.62414094190314,35.80615529299737,1282.0807568662433,48
53059,Skamania,7,Southwest,2022,39,246.12083933356217,26.79606198016114,718.0289376446374,39,69.65701617684964,464,718.0289376446374,38.96248162159469,direct_biomass_var,modeled,TRUE,246.12083933356217,26.79606198016114,718.0289376446374,39
53059,Skamania,7,Southwest,2023,15,257.7451130945794,51.688987683351385,2671.7514477296513,15,69.53943671816215,464,2671.7514477296513,38.96248162159469,direct_biomass_var,modeled,TRUE,257.7451130945794,51.688987683351385,2671.7514477296513,15
53059,Skamania,7,Southwest,2024,0,NA,NA,NA,0,69.44277276971249,464,NA,38.96248162159469,NA,no_plots,FALSE,NA,NA,NA,NA
53059,Skamania,7,Southwest,2025,0,NA,NA,NA,0,69.21807113091332,464,NA,38.96248162159469,NA,no_plots,FALSE,NA,NA,NA,NA
53061,Snohomish,5,Puget Sound,2016,37,225.61464974195727,47.08264765610529,2216.7757103089566,37,58.66961645628755,578,2216.7757103089566,38.96248162159469,direct_biomass_var,modeled,TRUE,225.61464974195727,47.08264765610529,2216.7757103089566,37
53061,Snohomish,5,Puget Sound,2017,26,153.73033377416982,35.9480302784423,1292.2608808998045,26,58.50761459872827,578,1292.2608808998045,38.96248162159469,direct_biomass_var,modeled,TRUE,153.73033377416982,35.9480302784423,1292.2608808998045,26
53061,Snohomish,5,Puget Sound,2018,28,123.08469741778048,30.257068547589324,915.4901970935191,28,58.2206142405449,578,915.4901970935191,38.96248162159469,direct_biomass_var,modeled,TRUE,123.08469741778048,30.257068547589324,915.4901970935191,28
